Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Trey Koenig,M,SBD,Raw,25.5,24-34,24-39,MR-O,101.8,105,265.0,182.5,272.5,720.0,3,439.81,435.14,415.52,90.19,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Cortez Gardner,M,SBD,Raw,34.0,24-34,24-39,MR-O,98.85,105,242.5,165.0,280.0,687.5,4,425.31,420.37,401.59,87.33,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Michael Mileusnich,M,SBD,Raw,34.5,24-34,24-39,MR-O,102.9,105,175.0,122.5,225.0,522.5,5,317.73,314.51,300.31,65.12,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Ryan LaVizzo,M,SBD,Raw,28.0,24-34,24-39,MR-O,114.2,120,232.5,142.5,345.0,720.0,1,420.62,419.14,401.11,85.55,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Luis Lopez #6,M,SBD,Raw,35.5,35-39,24-39,MR-O,107.25,120,207.5,155.0,220.0,582.5,3,348.36,345.57,330.08,71.22,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Alberto Mena,M,SBD,Raw,22.5,20-23,19-23,MR-O,110.35,120,195.0,135.0,200.0,530.0,4,313.53,311.6,297.84,63.96,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Tyrel Williams,M,SBD,Raw,27.0,24-34,24-39,MR-O,143.4,120+,307.5,210.0,310.0,827.5,1,450.47,460.79,437.17,89.36,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Daniel Hejny,M,SBD,Raw,24.5,24-34,24-39,MR-O,141.5,120+,290.0,185.0,270.0,745.0,2,407.06,415.65,394.77,80.87,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Jermaine Harris,M,SBD,Raw,34.5,24-34,24-39,MR-O,130.1,120+,190.0,175.0,237.5,602.5,3,337.29,340.72,325.47,67.67,Yes,USA,IL,USAPL,IPF,2019-04-27,USA,IL,,Illinois State Championships,Yes
Rachel Olshansky,F,SBD,Raw,16.5,16-17,14-18,FR-O,89.0,90,125.0,75.0,157.5,357.5,2,320.3,310.36,270.05,66.09,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Danielle Sebek,F,SBD,Raw,26.5,24-34,24-39,FR-O,66.98,67.5,137.5,82.5,145.0,365.0,1,378.51,374.61,330.5,76.91,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Elle Engelke,F,SBD,Raw,19.5,20-23,19-23,FR-O,80.8,82.5,160.0,82.5,162.5,405.0,1,379.73,368.55,323.03,77.7,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Alonso Rodriguez,M,SBD,Raw,22.5,20-23,19-23,MR-O,75.0,75,227.5,135.0,245.0,607.5,2,435.83,432.88,418.27,88.57,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Carson Bowler,M,SBD,Raw,20.5,20-23,19-23,MR-O,68.7,75,220.0,145.0,240.0,605.0,3,460.46,460.0,446.16,92.34,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Sunny Tian,M,SBD,Raw,20.5,20-23,19-23,MR-O,73.8,75,195.0,150.0,232.5,577.5,4,418.65,416.2,402.43,84.9,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Andrew Balacy,M,SBD,Raw,19.5,20-23,19-23,MR-O,73.5,75,207.5,110.0,225.0,542.5,6,394.32,392.12,379.21,79.93,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Jude Ossian,M,SBD,Raw,14.5,13-15,14-18,MR-O,74.2,75,177.5,107.5,202.5,487.5,8,352.16,350.0,338.34,71.47,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Daniel Makhlin,M,SBD,Raw,16.5,16-17,14-18,MR-O,69.6,75,167.5,87.5,187.5,442.5,11,333.71,333.07,322.86,67.08,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
John Mock #1,M,SBD,Raw,15.5,16-17,14-18,MR-O,73.3,75,145.0,97.5,165.0,407.5,12,296.72,295.12,285.43,60.12,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Foster Sweetnam,M,SBD,Raw,18.5,18-19,19-23,MR-O,86.6,90,225.0,135.0,285.0,645.0,1,425.45,420.23,403.45,87.4,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Luciano Miceli,M,SBD,Raw,17.5,18-19,14-18,MR-O,89.1,90,192.5,132.5,235.0,560.0,3,363.95,359.35,344.55,74.82,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Matthew Meranda,M,SBD,Raw,21.5,20-23,19-23,MR-O,106.0,110,232.5,150.0,267.5,650.0,1,390.53,387.14,369.71,79.9,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Robbie Calalay,M,SBD,Raw,20.5,20-23,19-23,MR-O,63.8,67.5,180.0,110.0,212.5,502.5,1,403.93,405.93,395.1,79.75,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Christian Ventura,M,SBD,Raw,20.5,20-23,19-23,MR-O,65.9,67.5,165.0,110.0,200.0,475.0,2,372.59,373.43,362.89,74.1,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
TJ Noonan,M,SBD,Raw,15.5,16-17,14-18,MR-O,64.9,67.5,135.0,75.0,155.0,365.0,5,289.6,290.62,282.63,57.41,Yes,USA,IL,USAPL,,2022-11-12,USA,WI,,Gainsgiving Open,Yes
Madisyn Adelman,F,SBD,Raw,19.5,20-23,19-23,FR-O,101.7,100+,95.0,45.0,135.0,275.0,1,233.15,227.87,195.33,48.83,Yes,USA,IL,USAPL,,2022-04-23,USA,WI,,Badger Classic,Yes
Quinn Madine,M,SBD,Raw,18.0,18-19,19-23,MR-O,98.4,100,267.5,147.5,265.0,680.0,2,421.52,416.57,398.0,86.57,Yes,USA,IL,USAPL,,2022-04-23,USA,WI,,Badger Classic,Yes
Michael Roytman,M,SBD,Raw,20.5,20-23,19-23,MR-O,81.5,82.5,162.5,102.5,197.5,462.5,6,315.48,312.13,300.49,64.62,Yes,USA,IL,USAPL,,2022-04-23,USA,WI,,Badger Classic,Yes
Curtis Wolfe,M,SBD,Raw,24.5,24-34,24-39,MR-O,75.0,83,132.5,97.5,152.5,382.5,1,274.41,272.55,263.35,55.77,Yes,USA,IL,USAPL,IPF,2019-08-17,USA,WI,,Wolf Open,Yes
Jacob Pezzuto,M,SBD,Raw,26.5,24-34,24-39,MR-O,90.6,93,227.5,135.0,255.0,617.5,2,397.95,392.89,376.44,81.82,Yes,USA,IL,USAPL,IPF,2019-08-17,USA,WI,,Wolf Open,Yes
Erick Salgado,M,SBD,Raw,24.0,24-34,24-39,MR-O,91.0,93,237.5,130.0,230.0,597.5,3,384.22,379.33,363.38,79.0,Yes,USA,IL,USAPL,IPF,2019-08-17,USA,WI,,Wolf Open,Yes
Keith Green,M,SBD,Raw,38.5,35-39,24-39,MR-O,121.0,125,272.5,167.5,290.0,730.0,1,418.09,418.9,401.41,84.55,Yes,USA,IL,USAPL,,2023-03-11,USA,TX,,Military/Police/Fire Fighters National Championships,Yes
Maritza Camacho,F,SBD,Raw,36.5,35-39,24-39,FR-O,73.25,76,135.0,77.5,167.5,380.0,1,374.81,366.72,322.86,76.28,Yes,USA,IL,USAPL,IPF,2021-03-27,USA,MO,,Legacy Series 2,Yes
Isabel Figueroa,F,SBD,Raw,18.0,18-19,19-23,FR-O,108.25,84+,195.0,102.5,190.0,487.5,1,404.06,397.75,338.77,85.27,Yes,USA,IL,USAPL,IPF,2021-03-27,USA,MO,,Legacy Series 2,Yes
Carlos Cerrato,M,SBD,Raw,24.5,24-34,24-39,MR-O,79.7,83,162.5,112.5,175.0,450.0,1,310.99,307.95,296.76,63.59,Yes,USA,IL,USAPL,IPF,2021-03-27,USA,MO,,Legacy Series 2,Yes
Eric Blake,M,SBD,Raw,26.5,24-34,24-39,MR-O,84.6,93,140.0,115.0,202.5,457.5,3,305.6,302.0,290.25,62.72,Yes,USA,IL,USAPL,IPF,2019-12-21,USA,TX,,Winter Iron Open,Yes
Earl Reiner Capili,M,SBD,Raw,25.5,24-34,24-39,MR-O,81.1,82.5,200.0,135.0,227.5,562.5,5,384.79,380.76,366.65,78.78,Yes,USA,IL,USAPL,,2023-03-25,USA,VA,,Virginia Shamrock Showdown,Yes
Mallory Brown,F,SBD,Raw,24.5,24-34,24-39,FR-O,46.9,47,125.0,65.0,155.0,345.0,1,452.86,464.7,414.32,95.84,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Autumn Suchyta,F,SBD,Raw,20.5,20-23,19-23,FR-O,50.45,52,60.0,37.5,92.5,190.0,3,236.56,242.43,215.17,49.27,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Vanessa Horst,F,SBD,Raw,29.5,24-34,24-39,FR-O,62.25,63,117.5,62.5,162.5,342.5,1,371.07,371.19,327.82,75.52,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Victoria Simmons,F,SBD,Raw,28.5,24-34,24-39,FR-O,64.6,72,120.0,62.5,145.0,327.5,3,346.94,345.16,304.68,70.53,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Laura Taylor,F,SBD,Raw,34.5,24-34,24-39,FR-O,70.7,72,90.0,42.5,110.0,242.5,5,243.87,239.61,211.16,49.58,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Suzanne Ford,F,SBD,Raw,25.5,24-34,24-39,FR-O,74.0,84,100.0,57.5,137.5,295.0,1,289.38,282.83,248.91,58.91,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Isabel Figueroa,F,SBD,Raw,15.5,16-17,14-18,FR-O,104.7,84+,182.5,90.0,190.0,462.5,1,387.9,380.32,324.76,81.52,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Karissa Murphy,F,SBD,Raw,22.5,20-23,19-23,FR-O,111.85,84+,142.5,90.0,135.0,367.5,3,301.26,297.78,253.28,63.83,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Drew Sherman,M,SBD,Raw,21.0,20-23,19-23,MR-O,78.2,83,207.5,140.0,252.5,600.0,2,419.4,415.65,400.89,85.61,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Skylar Cox,M,SBD,Raw,19.5,20-23,19-23,MR-O,81.9,83,217.5,127.5,255.0,600.0,3,408.13,403.72,388.58,83.62,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Marcus Bell,M,SBD,Raw,23.0,20-23,19-23,MR-O,92.3,93,227.5,167.5,250.0,645.0,1,411.88,406.65,389.32,84.69,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Aaron Greenwell,M,SBD,Raw,26.5,24-34,24-39,MR-O,89.6,93,205.0,157.5,210.0,572.5,2,371.01,366.31,351.14,76.28,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Jacob Remmert,M,SBD,Raw,24.5,24-34,24-39,MR-O,85.3,93,197.5,130.0,227.5,555.0,4,369.06,364.65,350.33,75.78,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Jerrold Beach,M,SBD,Raw,27.5,24-34,24-39,MR-O,103.3,105,250.0,170.0,290.0,710.0,1,431.06,426.76,407.49,88.33,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Gavin Yociss,M,SBD,Raw,20.5,20-23,19-23,MR-O,102.8,105,180.0,110.0,227.5,517.5,4,314.82,311.61,297.54,64.53,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Sean Cox,M,SBD,Raw,25.0,24-34,24-39,MR-O,117.2,120,272.5,167.5,292.5,732.5,2,424.05,423.54,405.67,86.04,Yes,USA,IL,USAPL,IPF,2018-12-08,USA,IL,,Beast of the Metro East,Yes
Danielle Campbell,F,SBD,Raw,27.5,24-34,24-39,FR-O,70.65,72,115.0,57.5,135.0,307.5,1,309.36,303.98,267.9,62.89,Yes,USA,IL,USAPL,IPF,2018-03-03,USA,IL,,Illinois Collegiate Meet,Yes
Scott Johnson,M,SBD,Raw,20.5,20-23,19-23,MR-O,79.5,83,150.0,120.0,182.5,452.5,1,313.18,310.15,298.92,64.02,Yes,USA,IL,USAPL,IPF,2018-03-03,USA,IL,,Illinois Collegiate Meet,Yes
Nathan Ivetic,M,SBD,Raw,27.0,24-34,24-39,MR-O,104.0,105,215.0,155.0,280.0,650.0,1,393.54,389.73,372.14,80.61,Yes,USA,IL,USAPL,IPF,2018-03-03,USA,IL,,Illinois Collegiate Meet,Yes
Joseph Distefano,M,SBD,Raw,25.5,24-34,24-39,MR-O,104.05,105,195.0,130.0,265.0,590.0,2,357.14,353.7,337.73,73.15,Yes,USA,IL,USAPL,IPF,2018-03-03,USA,IL,,Illinois Collegiate Meet,Yes
Cassandra Misiak,F,SBD,Raw,24.5,24-34,24-39,FR-O,56.6,57,107.5,65.0,132.5,305.0,1,351.05,355.88,314.72,71.92,Yes,USA,IL,USAPL,IPF,2018-06-16,USA,IA,,Iowa State Championships,Yes
Sarah Cupp,F,SBD,Raw,35.5,35-39,24-39,FR-O,63.4,72,142.5,92.5,160.0,395.0,1,423.2,422.19,372.77,86.07,Yes,USA,IL,USAPL,IPF,2018-06-16,USA,IA,,Iowa State Championships,Yes
David Hernandez,M,SBD,Raw,37.5,35-39,24-39,MR-O,87.9,93,187.5,152.5,197.5,537.5,3,351.77,347.38,333.28,72.3,Yes,USA,IL,USAPL,IPF,2018-06-16,USA,IA,,Iowa State Championships,Yes
Jacob Lowman,M,SBD,Raw,21.5,20-23,19-23,MR-O,71.2,74,202.5,130.0,205.0,537.5,3,399.06,397.65,385.08,80.51,Yes,USA,IL,USAPL,IPF,2020-02-15,USA,CT,,CT Heartbreakers,Yes
Taha Gabr,M,SBD,Raw,20.0,20-23,19-23,MR-O,87.05,90,202.5,90.0,225.0,517.5,3,340.41,336.21,322.7,69.94,Yes,USA,IL,USAPL,,2023-11-18,USA,IN,,Crossroads Collegiate Showdown,Yes
Josué Rodríguez,M,SBD,Raw,28.5,24-34,24-39,MR-O,82.2,83,157.5,102.5,205.0,465.0,1,315.64,312.19,300.44,64.68,Yes,USA,IL,USAPL,IPF,2021-03-28,USA,IL,,Chicagoland Men's Raw Open,Yes
Luke Deuser,M,SBD,Raw,27.5,24-34,24-39,MR-O,92.3,93,272.5,177.5,280.0,730.0,1,466.16,460.24,440.63,95.85,Yes,USA,IL,USAPL,IPF,2021-03-28,USA,IL,,Chicagoland Men's Raw Open,Yes
Brian Jerszynski,M,SBD,Raw,39.5,35-39,40-49,MR-O,91.7,93,210.0,150.0,232.5,592.5,2,379.56,374.73,358.86,78.05,Yes,USA,IL,USAPL,IPF,2021-03-28,USA,IL,,Chicagoland Men's Raw Open,Yes
Trey Koenig,M,SBD,Raw,27.5,24-34,24-39,MR-O,104.2,105,285.0,180.0,285.0,750.0,1,453.73,449.38,429.1,92.93,Yes,USA,IL,USAPL,IPF,2021-03-28,USA,IL,,Chicagoland Men's Raw Open,Yes
Clayton Bell Jr,M,SBD,Raw,23.5,24-34,24-39,MR-O,123.7,120+,190.0,202.5,255.0,647.5,1,368.2,369.77,354.12,74.29,Yes,USA,IL,USAPL,IPF,2021-03-28,USA,IL,,Chicagoland Men's Raw Open,Yes
Molly Wong,F,SBD,Raw,24.0,24-34,24-39,FR-O,58.0,60,115.0,55.0,165.0,335.0,1,379.49,383.48,338.99,77.57,Yes,USA,IL,USAPL,,2023-01-07,USA,PA,,Avengers Winter Smash,Yes
Bryce Paszkiewicz,M,SBD,Raw,18.5,18-19,19-23,MR-O,58.8,59,140.0,85.0,200.0,425.0,1,364.78,369.29,361.03,70.45,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Nick Paszkiewicz,M,SBD,Raw,14.5,13-15,14-18,MR-O,53.2,59,87.5,57.5,137.5,282.5,2,264.85,270.73,266.26,49.42,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Tim Taylor #4,M,SBD,Raw,49.5,45-49,50-59,MR-O,65.0,66,155.0,127.5,200.0,482.5,1,382.39,383.68,373.1,75.82,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
David Horner,M,SBD,Raw,45.5,45-49,40-49,MR-O,72.8,74,197.5,147.5,227.5,572.5,1,418.76,416.67,403.11,84.77,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Mark Harlow,M,SBD,Raw,24.0,24-34,24-39,MR-O,72.6,74,167.5,127.5,230.0,525.0,2,384.71,382.86,370.45,77.84,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Robert Menard,M,SBD,Raw,24.5,24-34,24-39,MR-O,70.9,74,182.5,105.0,190.0,477.5,3,355.54,354.38,343.25,71.68,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Jeff Damasco,M,SBD,Raw,26.0,24-34,24-39,MR-O,72.0,74,150.0,120.0,185.0,455.0,4,335.27,333.84,323.13,67.76,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Nicholas Farison,M,SBD,Raw,24.0,24-34,24-39,MR-O,79.4,83,227.5,142.5,222.5,592.5,1,410.38,406.44,391.74,83.89,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Chase Harris,M,SBD,Raw,26.5,24-34,24-39,MR-O,80.2,83,162.5,105.0,205.0,472.5,2,325.33,322.07,310.29,66.56,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Ryan Steerod,M,SBD,Raw,46.5,45-49,40-49,MR-O,75.0,83,165.0,112.5,182.5,460.0,3,330.01,327.78,316.71,67.06,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Justin Doyle,M,SBD,Raw,27.5,24-34,24-39,MR-O,81.4,83,160.0,107.5,182.5,450.0,4,307.17,303.92,292.61,62.91,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Andy Odenwald,M,SBD,Raw,30.0,24-34,24-39,MR-O,92.0,93,237.5,160.0,255.0,652.5,1,417.33,412.03,394.52,85.81,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Marcus Stover,M,SBD,Raw,26.5,24-34,24-39,MR-O,92.9,93,225.0,147.5,275.0,647.5,2,412.19,406.96,389.52,84.75,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Timothy Hess,M,SBD,Raw,25.5,24-34,24-39,MR-O,89.8,93,195.0,137.5,242.5,575.0,3,372.21,367.49,352.24,76.53,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Brett Vacek,M,SBD,Raw,25.5,24-34,24-39,MR-O,91.4,93,200.0,137.5,227.5,565.0,4,362.53,357.92,342.8,74.54,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Johnny Vitatoe,M,SBD,Raw,25.5,24-34,24-39,MR-O,92.3,93,197.5,130.0,222.5,550.0,5,351.22,346.76,331.98,72.22,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Adam De Fina,M,SBD,Raw,24.5,24-34,24-39,MR-O,89.2,93,170.0,130.0,210.0,510.0,6,331.26,327.08,313.59,68.1,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Jerry Beach,M,SBD,Raw,25.5,24-34,24-39,MR-O,102.2,105,250.0,175.0,305.0,730.0,1,445.18,440.53,420.65,91.28,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Chris Powell,M,SBD,Raw,24.5,24-34,24-39,MR-O,102.1,105,247.5,155.0,295.0,697.5,2,425.53,421.07,402.08,87.25,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Cort Severns,M,SBD,Raw,34.5,24-34,24-39,MR-O,94.9,105,240.0,152.5,285.0,677.5,3,426.95,421.63,403.24,87.76,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Joseph Filippello,M,SBD,Raw,24.5,24-34,24-39,MR-O,99.9,105,250.0,147.5,272.5,670.0,4,412.57,407.92,389.61,84.68,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Gerrian Young Jr,M,SBD,Raw,28.5,24-34,24-39,MR-O,101.9,105,230.0,157.5,247.5,635.0,5,387.72,383.63,366.33,79.51,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Tony Arakkal,M,SBD,Raw,37.5,35-39,24-39,MR-O,117.3,120,265.0,150.0,275.0,690.0,1,399.33,398.88,382.06,81.01,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Kyle Franke #2,M,SBD,Raw,24.5,24-34,24-39,MR-O,109.7,120,242.5,145.0,237.5,625.0,2,370.55,368.12,351.8,75.62,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
David Martin #1,M,SBD,Raw,39.0,35-39,40-49,MR-O,110.0,120,220.0,132.5,230.0,582.5,3,345.0,342.8,327.63,70.39,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Trent Weston,M,SBD,Raw,24.5,24-34,24-39,MR-O,112.3,120,215.0,125.0,230.0,570.0,4,335.01,333.39,318.85,68.24,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Marcus Crawford,M,SBD,Raw,25.5,24-34,24-39,MR-O,117.5,120,195.0,127.5,227.5,550.0,5,318.12,317.81,304.43,64.53,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Zach Barcroft,M,SBD,Raw,25.5,24-34,24-39,MR-O,129.7,120+,242.5,165.0,260.0,667.5,1,374.02,377.69,360.85,75.06,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Lisa Miller #1,F,SBD,Raw,22.0,20-23,19-23,FR-O,46.7,47,67.5,37.5,77.5,182.5,1,240.31,246.58,219.92,50.91,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Caresse Hollendor,F,SBD,Raw,18.5,18-19,19-23,FR-O,56.5,57,102.5,60.0,145.0,307.5,1,354.34,359.29,317.75,72.61,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Denise Manker,F,SBD,Raw,43.5,40-44,40-49,FR-O,55.7,57,95.0,60.0,132.5,287.5,2,334.44,339.7,300.51,68.64,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Marlene Pizarro,F,SBD,Raw,24.5,24-34,24-39,FR-O,61.3,63,137.5,67.5,150.0,355.0,1,388.29,389.29,343.87,79.08,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Sharice Odum,F,SBD,Raw,26.5,24-34,24-39,FR-O,61.1,63,115.0,60.0,155.0,330.0,2,361.68,362.79,320.47,73.67,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Jessica Keim,F,SBD,Raw,35.5,35-39,24-39,FR-O,61.1,63,120.0,55.0,137.5,312.5,3,342.5,343.55,303.47,69.76,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Mary Rebecca-Perlman,F,SBD,Raw,32.5,24-34,24-39,FR-O,62.3,63,110.0,62.5,105.0,277.5,4,300.5,300.56,265.44,61.15,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Abby Citrin,F,SBD,Raw,26.5,24-34,24-39,FR-O,70.0,72,145.0,75.0,167.5,387.5,1,391.86,385.5,339.82,79.65,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
JT Tabeling,F,SBD,Raw,28.5,24-34,24-39,FR-O,68.8,72,135.0,65.0,155.0,355.0,2,362.52,357.45,315.2,73.67,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Michelle Sanford,F,SBD,Raw,29.5,24-34,24-39,FR-O,71.4,72,107.5,55.0,122.5,285.0,3,285.05,279.73,246.46,57.96,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Ashley Bell,F,SBD,Raw,28.0,24-34,24-39,FR-O,83.3,84,140.0,60.0,175.0,375.0,1,346.44,335.82,293.76,71.05,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Cheryl Venorsky,F,SBD,Raw,45.5,45-49,40-49,FR-O,74.2,84,75.0,75.0,160.0,310.0,2,303.66,296.7,261.1,61.83,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Alison Reeley,F,SBD,Raw,44.0,40-44,40-49,FR-O,83.4,84,102.5,47.5,122.5,272.5,3,251.6,243.88,213.32,51.61,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Lauren Varosi-Garavaglia,F,SBD,Raw,19.5,20-23,19-23,FR-O,135.9,84+,195.0,95.0,180.0,470.0,1,366.37,367.5,309.71,79.16,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
April Biddings,F,SBD,Raw,28.5,24-34,24-39,FR-O,92.9,84+,160.0,75.0,170.0,405.0,2,356.13,345.58,299.43,73.81,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Nicole Burns,F,SBD,Raw,37.5,35-39,24-39,FR-O,85.0,84+,122.5,60.0,130.0,312.5,3,285.95,277.05,242.0,58.75,Yes,USA,IL,USAPL,IPF,2016-04-30,USA,IL,,Illinois State Championships,Yes
Sarah Skinner #1,F,SBD,Raw,24.5,24-34,24-39,FR-O,62.9,63,127.5,97.5,165.0,390.0,1,419.86,419.35,370.3,85.41,Yes,USA,IL,USAPL,IPF,2017-04-01,USA,OH,,CBUS Lifting Co Spring Classic,Yes
