Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Carson McGill,M,SBD,Raw,19.5,20-23,19-23,MR-O,72.8,74,145,117.5,197.5,460,3,336.47,334.79,323.9,68.11,Yes,USA,IL,USAPL,,12/12/21,USA,MO,,MO River Open,Yes
Anthony Chadeayne,M,SBD,Raw,16.5,16-17,14-18,MR-O,78.9,83,185,135,225,545,2,378.91,375.37,361.9,77.41,Yes,USA,IL,USAPL,,12/12/21,USA,MO,,MO River Open,Yes
Marcus Flanigan,M,SBD,Raw,20.5,20-23,19-23,MR-O,92.1,93,255,145,242.5,642.5,7,410.72,405.5,388.25,84.45,Yes,USA,IL,USAPL,,12/12/21,USA,MO,,MO River Open,Yes
Luke Rakers,M,SBD,Raw,22.5,20-23,19-23,MR-O,90.95,93,245,137.5,240,622.5,8,400.4,395.31,378.69,82.33,Yes,USA,IL,USAPL,,12/12/21,USA,MO,,MO River Open,Yes
Keegan Conaway,M,SBD,Raw,17.5,18-19,14-18,MR-O,90.6,93,185,137.5,200,522.5,14,336.73,332.44,318.52,69.24,Yes,USA,IL,USAPL,,12/12/21,USA,MO,,MO River Open,Yes
Anthony Bogay,M,SBD,Raw,23.5,24-34,24-39,MR-O,98.9,105,227.5,165,282.5,675,3,417.48,412.64,394.2,85.72,Yes,USA,IL,USAPL,,12/12/21,USA,MO,,MO River Open,Yes
Bryce Burk,M,SBD,Raw,22.5,20-23,19-23,MR-O,73.7,74,170,95,205,470,2,341.02,339.06,327.85,69.15,Yes,USA,IL,USAPL,IPF,3/27/21,USA,MI,,Ultimate Warrior,Yes
Angelo Fortino,M,SBD,Raw,27.5,24-34,24-39,MR-O,82.2,83,285,170,345,800,1,543.04,537.1,516.88,111.29,Yes,USA,IL,USAPL,IPF,3/27/21,USA,MI,,Ultimate Warrior,Yes
Blake Shaw,M,SBD,Raw,25.5,24-34,24-39,MR-O,119.2,125,210,152.5,255,617.5,1,355.43,355.57,340.71,71.99,Yes,USA,IL,USAPL,,1/16/22,USA,LA,,Ragin' Cajun Open,Yes
Leah Casey,F,SBD,Raw,28.5,24-34,24-39,FR-O,60,60,112.5,62.5,152.5,327.5,1,363.05,365.13,322.61,74.03,Yes,USA,IL,USAPL,,1/13/24,USA,OH,,New Year Open,Yes
Matthew Reahl,M,SBD,Raw,24.5,24-34,24-39,MR-O,108.1,110,210,145,255,610,3,363.69,360.95,344.83,74.31,Yes,USA,IL,USAPL,,1/13/24,USA,OH,,New Year Open,Yes
Jared Elkins,M,SBD,Raw,17.5,18-19,14-18,MR-O,71.5,74,162.5,97.5,190,450,3,333.15,331.88,321.33,67.26,Yes,USA,IL,USAPL,IPF,10/16/21,USA,MI,,Michigan Rookie Rumble,Yes
Landon Adelstein,M,SBD,Raw,17.5,18-19,14-18,MR-O,67.4,74,157.5,80,202.5,440,4,339.49,339.65,329.72,67.83,Yes,USA,IL,USAPL,IPF,10/16/21,USA,MI,,Michigan Rookie Rumble,Yes
Bradley Faragoi,M,SBD,Raw,17.5,18-19,14-18,MR-O,91.6,93,210,132.5,240,582.5,1,373.36,368.61,353.01,76.77,Yes,USA,IL,USAPL,IPF,10/16/21,USA,MI,,Michigan Rookie Rumble,Yes
Nicole Maranan,F,SBD,Raw,24.5,24-34,24-39,FR-O,59.85,60,152.5,75,185,412.5,1,458,460.78,407.14,93.4,Yes,USA,IL,USAPL,,10/22/22,USA,VA,,Virginia Winter Wrecker,Yes
Ren Pretkelis,M,SBD,Raw,23.5,24-34,24-39,MR-O,79.9,82.5,185,132.5,220,537.5,4,370.9,367.24,353.87,75.86,Yes,USA,IL,USAPL,,11/18/23,USA,HI,,Lokahi Open,Yes
Karina Lazarit,F,SBD,Raw,27.5,24-34,24-39,FR-O,47.1,48,110,77.5,155,342.5,1,448.16,459.92,409.92,94.74,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Arianne Rodriguez,F,SBD,Raw,32.5,24-34,24-39,FR-O,73.55,75,97.5,52.5,135,285,1,280.49,274.32,241.47,57.09,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Yaleina Anaya,F,SBD,Raw,22.5,20-23,19-23,FR-O,65.15,67.5,112.5,65,147.5,325,1,342.56,340.38,300.43,69.62,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Nashaliz Maldonado,F,SBD,Raw,24.5,24-34,24-39,FR-O,64.8,67.5,102.5,77.5,142.5,322.5,2,341.02,339.11,299.33,69.32,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Liz O'Brien,F,SBD,Raw,30.5,24-34,24-39,FR-O,64.3,67.5,95,55,125,275,3,292.14,290.84,256.75,59.39,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Corynn Tomlinson,F,SBD,Raw,29.5,24-34,24-39,FR-O,81.15,82.5,172.5,77.5,190,440,1,411.67,399.47,350.03,84.26,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Samue Sancho,M,SBD,Raw,18.5,18-19,19-23,MR-O,89.4,90,157.5,80,162.5,400,1,259.52,256.23,245.65,53.35,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Tameem Jahan,M,SBD,Raw,25.5,24-34,24-39,MR-O,87.5,90,122.5,97.5,65,285,2,186.97,184.64,177.19,38.42,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Luke Deuser,M,SBD,Raw,29.5,24-34,24-39,MR-O,94.3,100,292.5,190,292.5,775,1,489.85,483.7,462.71,100.7,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Michael Wilson,M,SBD,Raw,30.5,24-34,24-39,MR-O,99.2,100,245,177.5,267.5,690,2,426.19,421.29,402.44,87.5,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Robert Mcinerney,M,SBD,Raw,33.5,24-34,24-39,MR-O,92.6,100,170,115,210,495,3,315.6,311.59,298.28,64.89,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Rushi Patel,M,SBD,Raw,24.5,24-34,24-39,MR-O,97.6,100,167.5,102.5,170,440,4,273.74,270.47,258.46,56.23,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Luis Obispo,M,SBD,Raw,24.5,24-34,24-39,MR-O,105.2,110,190,97.5,212.5,500,1,301.32,298.58,285.12,61.68,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Melchizedek Levi,M,SBD,Raw,35.5,35-39,24-39,MR-O,115.7,125,155,125,220,500,1,290.75,290.06,277.71,59.06,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Bryan Maldonado,M,SBD,Raw,28.5,24-34,24-39,MR-O,137.9,140,227.5,150,237.5,615,1,338.47,344.46,327.76,67.45,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Andrew Diehl,M,SBD,Raw,24.5,24-34,24-39,MR-O,79.7,82.5,212.5,127.5,240,580,1,400.83,396.91,382.5,81.96,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Ibnul Jahan,M,SBD,Raw,22.5,20-23,19-23,MR-O,77.3,82.5,150,125,180,455,2,320.3,317.62,306.49,65.31,Yes,USA,IL,USAPL,,4/23/23,USA,IL,,Chicagoland Open,Yes
Jason Maginness,M,SBD,Raw,31.5,24-34,24-39,MR-O,91,,207.5,135,265,607.5,2,390.65,385.68,369.46,80.32,Yes,USA,IL,USAPL,,4/30/23,USA,IL,,MetroEast Rookie Novice Showdown,Yes
Joseph Aculado,M,SBD,Raw,26.5,24-34,24-39,MR-O,86.4,,207.5,135,237.5,580,3,383.04,378.36,363.29,78.68,Yes,USA,IL,USAPL,,4/30/23,USA,IL,,MetroEast Rookie Novice Showdown,Yes
Nate Collier,M,SBD,Raw,26.5,24-34,24-39,MR-O,154,,277.5,172.5,252.5,702.5,4,375.13,387.25,365.09,73.83,Yes,USA,IL,USAPL,,4/30/23,USA,IL,,MetroEast Rookie Novice Showdown,Yes
Marco Mocchetti,M,SBD,Raw,32.5,24-34,24-39,MR-O,74.9,,157.5,95,187.5,440,6,315.94,313.82,303.24,64.19,Yes,USA,IL,USAPL,,4/30/23,USA,IL,,MetroEast Rookie Novice Showdown,Yes
Nicholas Etter,M,SBD,Raw,25.5,24-34,24-39,MR-O,78.6,,135,90,180,405,7,282.22,279.63,269.64,57.64,Yes,USA,IL,USAPL,,4/30/23,USA,IL,,MetroEast Rookie Novice Showdown,Yes
Colton Johnson,M,SBD,Raw,22.5,20-23,19-23,MR-O,77.7,82.5,205,135,242.5,582.5,1,408.76,405.23,390.95,83.39,Yes,USA,IL,USAPL,,10/14/23,USA,WI,,Jacked O'Lantern Open,Yes
Holly Quinn,F,SBD,Raw,23.5,24-34,24-39,FR-O,48.7,52,97.5,52.5,105,255,1,325.62,334.13,297.13,68.3,Yes,USA,IL,USAPL,IPF,8/21/21,USA,WI,,Women Of Power Open,Yes
Sarah Wood,F,SBD,Raw,17.5,18-19,14-18,FR-O,59.5,63,62.5,55,137.5,255,1,284.18,286.15,252.85,57.98,Yes,USA,IL,USAPL,IPF,8/21/21,USA,WI,,Women Of Power Open,Yes
Victoria Simmons,F,SBD,Raw,33.5,24-34,24-39,FR-O,80.3,,122.5,70,145,337.5,2,317.42,308.18,270.21,64.92,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Shakeel Holman,M,SBD,Raw,30.5,24-34,24-39,MR-O,99.75,,297.5,187.5,267.5,752.5,1,463.68,458.42,437.86,95.18,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Rafee Akand,M,SBD,Raw,28.5,24-34,24-39,MR-O,81.7,,210,132.5,250,592.5,3,403.59,399.26,384.34,82.68,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Jeremy Beckner,M,SBD,Raw,35,35-39,24-39,MR-O,109.95,,240,175,250,665,4,393.92,391.4,374.08,80.38,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Blake Rusteberg,M,SBD,Raw,24.5,24-34,24-39,MR-O,96.8,,215,137.5,222.5,575,5,359.06,354.71,339.03,73.78,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Brian Lupa,M,SBD,Raw,32.5,24-34,24-39,MR-O,87,,197.5,107.5,230,535,7,352.03,347.69,333.73,72.33,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Ezekiel Hobbie,M,SBD,Raw,33.5,24-34,24-39,MR-O,95.7,,212.5,140,202.5,555,8,348.39,344.09,329,71.6,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Paul Brantner,M,SBD,Raw,33.5,24-34,24-39,MR-O,97.8,,180,145,192.5,517.5,9,321.66,317.84,303.71,66.07,Yes,USA,IL,USAPL,,2/5/23,USA,IL,,Beast of the Metro East,Yes
Trey Koenig,M,SBD,Raw,30,24-34,24-39,MR-O,105.2,,297.5,185,305,787.5,18,474.57,470.26,449.06,97.14,Yes,USA,IL,USAPL,,11/4/23,USA,FL,,Olympia International Pro Qualifier,Yes
Eric Wright,M,SBD,Raw,28.5,24-34,24-39,MR-O,88.53,93,185,145,255,585,2,381.45,376.65,361.25,78.41,Yes,USA,IL,USAPL,IPF,2/1/20,USA,FL,,3rd Annual Southwest Florida Open Championships,Yes
Bram Lebovitz,M,SBD,Raw,20.5,20-23,19-23,MR-O,82.2,82.5,227.5,120,280,627.5,1,425.94,421.29,405.43,87.29,Yes,USA,IL,USAPL,,10/21/23,USA,CA,,The Nightmare Before Liftmas,Yes
Christina Lazo,F,SBD,Raw,35,35-39,24-39,FR-O,57.65,60,162.5,87.5,172.5,422.5,1,480.49,485.93,429.6,98.27,Yes,USA,IL,USAPL,,1/29/23,USA,MO,,Legacy Series Finals,Yes
Judd Gatbonton,M,SBD,Raw,29.5,24-34,24-39,MR-O,88.3,90,192.5,112.5,195,500,6,326.46,322.37,309.22,67.1,Yes,USA,IL,USAPL,,3/2/24,USA,CA,,STS Shamrock Showcase,Yes
Noah Jefferson,M,SBD,Raw,20,20-23,19-23,MR-O,92.1,93,180,125,210,515,4,329.22,325.03,311.21,67.69,Yes,USA,IL,USAPL,IPF,5/1/21,USA,WI,,Eau Claire Open,Yes
Liz Moon,F,SBD,Raw,37.5,35-39,24-39,FR-O,58.95,60,105,60,137.5,302.5,1,339.12,341.91,302.17,69.23,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Bianca Marks,F,SBD,Raw,40.5,40-44,40-49,FR-O,112.85,100+,105,65,115,285,1,232.96,230.52,195.99,49.41,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Bea Regganie,F,SBD,Raw,56.5,55-59,50-59,FR-O,65.25,67.5,75,50,120,245,1,258,256.3,226.21,52.44,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Phineas Mullen,M,SBD,Raw,13.5,13-15,14-18,MR-O,59.6,60,107.5,65,145,317.5,1,269.46,272.45,266.15,52.25,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Marco Mocchetti,M,SBD,Raw,31.5,24-34,24-39,MR-O,72.9,75,145,92.5,177.5,415,3,303.28,301.74,291.9,61.4,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Greyson Zumdahl,M,SBD,Raw,12.5,13-15,,MR-O,70.4,75,92.5,57.5,122.5,272.5,4,203.89,203.32,196.99,41.06,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Sebastian Sierotnik,M,SBD,Raw,36.5,35-39,24-39,MR-O,88.6,90,205,137.5,242.5,585,1,381.29,376.5,361.09,78.38,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Sam Sellers,M,SBD,Raw,17.5,18-19,14-18,MR-O,88.9,90,200,112.5,265,577.5,2,375.75,371.01,355.77,77.24,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Jacob Young #2,M,SBD,Raw,30.5,24-34,24-39,MR-O,85.4,90,187.5,132.5,227.5,547.5,3,363.85,359.49,345.35,74.71,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Eugene Villamater,M,SBD,Raw,27.5,24-34,24-39,MR-O,87.6,90,202.5,115,192.5,510,4,334.37,330.21,316.86,68.71,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Rowan Musick,M,SBD,Raw,20.5,20-23,19-23,MR-O,87.5,90,157.5,115,205,477.5,5,313.25,309.36,296.86,64.37,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Patrick Keavy,M,SBD,Raw,39.5,35-39,40-49,MR-O,91.8,100,232.5,117.5,275,625,1,400.17,395.08,378.33,82.28,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Michael Sbordone,M,SBD,Raw,29.5,24-34,24-39,MR-O,98.5,100,192.5,117.5,227.5,537.5,2,333.04,329.14,314.45,68.39,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Jason Overmyer,M,SBD,Raw,38,35-39,24-39,MR-O,100,100,172.5,125,232.5,530,3,326.22,322.55,308.07,66.95,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Ryan Escudero,M,SBD,Raw,20.5,20-23,19-23,MR-O,101.3,110,175,112.5,202.5,490,1,299.94,296.7,283.33,61.52,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Pietro Galante,M,SBD,Raw,21.5,20-23,19-23,MR-O,81.7,82.5,165,110,212.5,487.5,1,332.07,328.51,316.23,68.02,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Alex Southworth,M,SBD,Raw,17.5,18-19,14-18,MR-O,75.8,82.5,127.5,77.5,160,365,3,260.1,258.19,249.36,52.92,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Logan Fry,M,SBD,Raw,25.5,24-34,24-39,MR-O,75.2,82.5,102.5,62.5,137.5,302.5,4,216.65,215.15,207.86,44.04,Yes,USA,IL,USAPL,,9/18/22,USA,IL,,Illinois Raw Novice,Yes
Candyce Jupiter,F,SBD,Raw,34.5,24-34,24-39,FR-O,86.4,90,120,67.5,155,342.5,1,311.02,301.3,262.84,63.99,Yes,USA,IL,USAPL,,9/9/23,USA,IL,,McKendree University Bearcat Classic,Yes
Marco Mocchetti,M,SBD,Raw,32.5,24-34,24-39,MR-O,78.3,82.5,167.5,97.5,197.5,462.5,2,323.04,320.13,308.75,65.95,Yes,USA,IL,USAPL,,9/9/23,USA,IL,,McKendree University Bearcat Classic,Yes
Justin Gregory,M,SBD,Wraps,25.5,24-34,24-39,MW-O,94.6,100,220,127.5,240,587.5,1,370.78,366.14,350.22,76.22,Yes,USA,IL,USAPL,,9/9/23,USA,IL,,McKendree University Bearcat Classic,Yes
Mia Kerley,F,SBD,Raw,16,16-17,14-18,FR-O,79,82.5,92.5,57.5,122.5,272.5,1,258.39,251.11,220.37,52.79,Yes,USA,IL,USAPL,,1/15/22,USA,MO,,Missouri Valley College Last Chance Qualifier,Yes
